AP_MAC;AP_name;AP_address;AP_location
"	04b0-e74a-2c00";"	KZN-SBT-UNI-007-AP..2c00";"	172.29.184.15";
"	04b0-e74a-1b00";"	KZN-SBT-UNI-007-AP..1b00";"	172.29.184.16";
"	04b0-e74a-1ac0";"	KZN-SBT-UNI-007-AP..1ac0";"	172.29.184.241";
"	04b0-e74a-2480";"	CHR-SBT-SOV-08A-AP..2480";"	172.29.194.2";
"	04b0-e74a-2460";"	CHR-SBT-SOV-08A-AP..2460";"	172.29.194.3";
"	04b0-e74a-2500";"	MSK-CG-AP..2500";"	172.29.194.4";
"	04b0-e74a-2420";"	CHR-SBT-SOV-08A-AP..2420";"	172.29.194.5";
"	04b0-e74a-24c0";"	CHR-SBT-SOV-08A-AP..24c0";"	172.29.194.6";
"	04b0-e74a-2360";"	BRN-SBT-AP..2360";"	172.29.196.194";
"	04b0-e74a-1ce0";"	BRN-SBT-AP..1ce0";"	172.29.196.195";
"	04b0-e74a-1b40";"	BRN-SBT-AP..1b40";"	172.29.196.196";
"	04b0-e74a-1da0";"	BRN-SBT-AP..1da0";"	172.29.196.197";
"	04b0-e74a-1c20";"	BRN-SBT-AP..1c20";"	172.29.196.198";
"	04b0-e74a-1be0";"	BRN-SBT-AP..1be0";"	172.29.196.199";
"	04b0-e74a-23e0";"	BRN-SBT-AP..23e0";"	172.29.196.200";
"	04b0-e74a-1bc0";"	BRN-SBT-AP..1bc0";"	172.29.196.201";
"	04b0-e74a-1ba0";"	BRN-SBT-AP..1ba0";"	172.29.196.202";
"	04b0-e74a-1e00";"	BRN-SBT-AP..1e00";"	172.29.196.203";
"	28b4-48d2-ee60";"	SKO-SBT-STC-120-AP..ee60";"	172.29.204.194";
"	28b4-48d2-f520";"	SKO-SBT-STC-120-AP..f520";"	172.29.204.195";
"	28b4-48d2-eea0";"	SKO-SBT-STC-120-AP..eea0";"	172.29.204.196";
"	28b4-48d2-f240";"	SKO-SBT-STC-120-AP..f240";"	172.29.204.197";
"	28b4-48d2-eae0";"	SKO-SBT-STC-120-AP..eae0";"	172.29.204.198";
"	28b4-48d2-f3c0";"	SKO-SBT-STC-120-AP..f3c0";"	172.29.204.199";
"	28b4-48d2-eec0";"	SKO-SBT-STC-120Peec0";"	172.29.204.200";
"	28b4-48d2-eaa0";"	SKO-SBT-STC-120-AP..eaa0";"	172.29.204.201";
"	28b4-48d2-f140";"	SKO-SBT-STC-120-AP..f140";"	172.29.204.202";
"	04b0-e74a-3820";"	VLG-SBT-KOZ-033-AP..3820";"	172.29.213.10";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-33e0";"	VLG-SBT-KOZ-033-AP..33e0";"	172.29.213.11";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3200";"	VLG-SBT-KOZ-033-AP..3200";"	172.29.213.12";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3440";"	VLG-SBT-KOZ-033-AP..3440";"	172.29.213.13";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3a00";"	VLG-SBT-KOZ-033-AP..3a00";"	172.29.213.136";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3280";"	VLG-SBT-KOZ-033-AP..3280";"	172.29.213.14";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3260";"	VLG-SBT-KOZ-033-AP..3260";"	172.29.213.15";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-34a0";"	VLG-SBT-KOZ-033-AP..34a0";"	172.29.213.2";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-4120";"	VLG-SBT-KOZ-033-AP..4120";"	172.29.213.3";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-37e0";"	VLG-SBT-KOZ-033-AP..37e0";"	172.29.213.4";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3740";"	VLG-SBT-KOZ-033-AP..3740";"	172.29.213.5";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3800";"	VLG-SBT-KOZ-033-AP..3800";"	172.29.213.6";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-4140";"	VLG-SBT-KOZ-033-AP..4140";"	172.29.213.7";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3460";"	VLG-SBT-KOZ-033-AP..3460";"	172.29.213.8";г. Вологда, ул. Козленская, д. 33
"	04b0-e74a-3240";"	VLG-SBT-KOZ-033-AP..3240";"	172.29.213.9";г. Вологда, ул. Козленская, д. 33
"	28b4-48d2-ecc0";"	RND-SBT-STC-120-AP..ecc0";"	172.29.216.194";
"	28b4-48d2-ec60";"	RND-SBT-STC-120-AP..ec60";"	172.29.216.195";
"	28b4-48d2-f000";"	RND-SBT-STC-120-AP..f000";"	172.29.216.196";
"	28b4-48d2-ed20";"	28b4-48d2-ed20";"	172.29.216.197";
"	28b4-48d2-e740";"	RND-SBT-STC-120-AP..e740";"	172.29.216.198";
"	28b4-48d2-ee00";"	RND-SBT-STC-120-AP..ee00";"	172.29.216.199";
"	28b4-48d2-ed40";"	RND-SBT-STC-120-AP..ed40";"	172.29.216.200";
"	28b4-48d2-ed60";"	RND-SBT-STC-120-AP..ed60";"	172.29.216.201";
"	28b4-48d2-f1e0";"	SPB-SBT-KFA-008-AP..f1e0";"	172.29.236.194";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-efa0";"	SPB-SBT-KFA-008-AP..efa0";"	172.29.236.195";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-ea60";"	SPB-SBT-KFA-008-AP..ea60";"	172.29.236.196";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f300";"	SPB-SBT-KFA-008-AP..f300";"	172.29.236.197";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f360";"	SPB-SBT-KFA-008-AP..f360";"	172.29.236.198";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-ef20";"	SPB-SBT-KFA-008-AP..ef20";"	172.29.236.199";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f4c0";"	SPB-SBT-KFA-008-AP..f4c0";"	172.29.236.200";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f020";"	SPB-SBT-KFA-008-AP..f020";"	172.29.236.201";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-ef60";"	SPB-SBT-KFA-008-AP..ef60";"	172.29.236.202";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f060";"	SPB-SBT-KFA-008-AP..f060";"	172.29.236.203";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	28b4-48d2-f460";"	SPB-SBT-KFA-008-AP..f460";"	172.29.236.204";г. Санкт-Петербург, пл. Карла Фаберже, дом 8/2
"	04b0-e74a-0da0";"	NSK-SBT-SOV-005-AP..0da0";"	172.29.36.10";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d380";"	NSK-SBT-SOV-005-AP..d380";"	172.29.36.11";г. Новосибирск, ул. Советская, дом 5
"	04b0-e74a-1020";"	NSK-SBT-SOV-005-AP..1020";"	172.29.36.12";г. Новосибирск, ул. Советская, дом 5
"	04b0-e74a-0d80";"	NSK-SBT-SOV-005-AP..0d80";"	172.29.36.13";г. Новосибирск, ул. Советская, дом 5
"	04b0-e74a-0fe0";"	NSK-SBT-SOV-005-AP..0fe0";"	172.29.36.2";г. Новосибирск, ул. Советская, дом 5
"	04b0-e74a-0dc0";"	NSK-SBT-SOV-005-AP..0dc0";"	172.29.36.36";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d320";"	NSK-SBT-SOV-005-AP..d320";"	172.29.36.37";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d3e0";"	NSK-SBT-SOV-005-AP..d3e0";"	172.29.36.6";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d7a0";"	NSK-SBT-SOV-005-AP..d7a0";"	172.29.36.8";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d3a0";"	NSK-SBT-SOV-005-AP..d3a0";"	172.29.36.9";г. Новосибирск, ул. Советская, дом 5
"	8866-3903-d500";"	NSK-SBT-NIK-011-AP..d500";"	172.29.45.18";г. Новосибирск, ул. Николаева, дом 11/2
"	04b0-e74a-0bc0";"	NSK-SBT-NIK-011-AP..0bc0";"	172.29.45.19";г. Новосибирск, ул. Николаева, дом 11/2
"	8866-3903-d440";"	NSK-SBT-NIK-011-AP..d440";"	172.29.45.20";г. Новосибирск, ул. Николаева, дом 11/2
"	04b0-e74a-0be0";"	NSK-SBT-NIK-011-AP..0be0";"	172.29.45.21";г. Новосибирск, ул. Николаева, дом 11/2
"	04b0-e74a-0a80";"	NSK-SBT-NIK-011-AP..0a80";"	172.29.45.22";г. Новосибирск, ул. Николаева, дом 11/2
"	04b0-e74a-0c20";"	NSK-SBT-NIK-011-AP..0c20";"	172.29.45.24";г. Новосибирск, ул. Николаева, дом 11/2
"	04b0-e74a-0f60";"	NSK-SBT-NIK-011-AP..0f60";"	172.29.45.29";г. Новосибирск, ул. Николаева, дом 11/2
"	8866-3903-d5e0";"	RND-SBT-COS-27B-AP..d5e0";"	172.29.53.12";
"	8866-3903-d600";"	RND-SBT-COS-27B-AP..d600";"	172.29.53.13";
"	8866-3903-d0c0";"	8866-3903-d0c0";"	172.29.53.14";
"	8866-3903-d1e0";"	RND-SBT-COS-27B-AP..d1e0";"	172.29.53.15";
"	8866-3903-d0e0";"	RND-SBT-COS-27B-AP..d0e0";"	172.29.53.16";
"	8866-3903-d580";"	RND-SBT-COS-27B-AP..d580";"	172.29.53.3";
"	04b0-e74a-3ba0";"	EKB-SBT-ENG-036-AP..3ba0";"	172.29.66.34";
"	04b0-e74a-3a60";"	EKB-SBT-ENG-036-AP..3a60";"	172.29.66.35";
"	04b0-e74a-3be0";"	EKB-SBT-ENG-036-AP..3be0";"	172.29.66.36";
"	04b0-e74a-3b20";"	EKB-SBT-ENG-036-AP..3b20";"	172.29.66.51";
"	04b0-e74a-3bc0";"	EKB-SBT-ENG-036-AP..3bc0";"	172.29.66.53";
"	04b0-e74a-3320";"	SAM-SBT-MSR-041-AP..3320";"	172.29.7.32";
"	04b0-e74a-3b60";"	SAM-SBT-MSR-041-AP..3b60";"	172.29.7.34";
"	04b0-e74a-3d20";"	SAM-SBT-MSR-041-AP..3d20";"	172.29.7.35";
"	04b0-e74a-3360";"	SAM-SBT-MSR-041-AP..3360";"	172.29.7.37";
"	04b0-e74a-2440";"	SAM-SBT-MSR-041-AP..2440";"	172.29.7.38";
"	04b0-e74a-3380";"	SAM-SBT-MSR-041-AP..3380";"	172.29.7.79";
"	04b0-e74a-3ce0";"	SAM-SBT-MSR-041-AP..3ce0";"	172.29.7.82";
"	04b0-e74a-3ca0";"	SAM-SBT-MSR-041-AP..3ca0";"	172.29.7.83";
"	04b0-e74a-3d60";"	SAM-SBT-MSR-041-AP..3d60";"	172.29.7.84";
"	04b0-e74a-3340";"	SAM-SBT-MSR-041-AP..3340";"	172.29.7.85";
"	04b0-e74a-2400";"	SAM-SBT-MSR-041-AP..2400";"	172.29.7.87";
"	04b0-e74a-33c0";"	SAM-SBT-MSR-041-AP..33c0";"	172.29.7.88";
"	04b0-e74a-3c60";"	SAM-SBT-MSR-041-AP..3c60";"	172.29.7.89";
"	04b0-e74a-3400";"	SAM-SBT-MSR-041-AP..3400";"	172.29.7.90";
"	04b0-e74a-33a0";"	SAM-SBT-MSR-041-AP..33a0";"	172.29.7.91";
"	04b0-e74a-4100";"	CHR-SBT-SOV-08A-AP..4100";"	172.29.83.10";г. Омск, Красный путь, 111
"	04b0-e74a-3da0";"	RZN-SBT-SEM-014-AP..3da0";"	172.29.83.3";г. Рязань, ул. Семашко , дом 14
"	04b0-e74a-23a0";"	RZN-SBT-SEM-014-AP..23a0";"	172.29.83.6";г. Рязань, ул. Семашко , дом 14
"	04b0-e74a-2260";"	RZN-SBT-SEM-014-AP..2260";"	172.29.83.7";г. Рязань, ул. Семашко , дом 14
"	04b0-e74a-22e0";"	RZN-SBT-SEM-014-AP..22e0";"	172.29.83.8";г. Рязань, ул. Семашко , дом 14
"	04b0-e74a-3e00";"	RZN-SBT-SEM-014-AP..3e00";"	172.29.83.9";г. Рязань, ул. Семашко , дом 14
"	04b0-e74a-35a0";"	OMS-SBT-KRA-111-FL05-AP.35a0";"	172.29.87.66";г. Омск, Красный путь, 111
"	04b0-e74a-3480";"	OMS-SBT-KRA-111-FL05-AP.3480";"	172.29.87.67";г. Омск, Красный путь, 111
"	04b0-e74a-3560";"	OMS-SBT-KRA-111-FL05-AP.3560";"	172.29.87.68";г. Омск, Красный путь, 111
"	04b0-e74a-35c0";"	OMS-SBT-KRA-111-FL05-AP.35c0";"	172.29.87.69";г. Омск, Красный путь, 111
"	04b0-e74a-34c0";"	OMS-SBT-KRA-111-FL04-AP.34c0";"	172.29.87.70";г. Омск, Красный путь, 111
"	04b0-e74a-3520";"	OMS-SBT-KRA-111-FL04-AP.3520";"	172.29.87.71";г. Омск, Красный путь, 111
"	04b0-e74a-4160";"	OMS-SBT-KRA-111-FL04-AP.4160";"	172.29.87.72";г. Омск, Красный путь, 111
"	04b0-e74a-3540";"	OMS-SBT-KRA-111-FL04-AP.3540";"	172.29.87.73";г. Омск, Красный путь, 111
"	04b0-e74a-41a0";"	OMS-SBT-KRA-111-FL03-AP.41a0";"	172.29.87.74";г. Омск, Красный путь, 111
"	04b0-e74a-3580";"	OMS-SBT-KRA-111-FL03-AP.3580";"	172.29.87.75";г. Омск, Красный путь, 111
"	04b0-e74a-4200";"	OMS-SBT-KRA-111-FL03-AP.4200";"	172.29.87.76";г. Омск, Красный путь, 111
"	04b0-e74a-40e0";"	OMS-SBT-KRA-111-FL03-AP.40e0";"	172.29.87.77";г. Омск, Красный путь, 111
"	745a-aae4-3f00";"	MSK-CG-Cherep20-185";"	25.1.254.185";
"	bc62-0e2f-5780";"	MSK-CG-Cherep20-aktzal";"	25.1.254.231";
"	745a-aae4-19e0";"	MSK-CG-Cherep20-232";"	25.1.254.232";
"	8866-3903-eac0";"	MSK-CG-SivVr-208-eac0";"	25.18.1.132";
"	bc62-0e2f-7380";"	MSK-CG-MSK-CG-SivVr-3fl-4";"	25.18.1.236";
"	bc62-0e2f-6760";"	MSK-CG-SivVr-3fl-1";"	25.18.1.237";
"	bc62-0e2f-9820";"	MSK-CG-SivVr-3fl-2";"	25.18.1.238";
"	a8ca-7bb8-1d80";"	MSK-CG-SivVr-2fl-1";"	25.18.1.239";
"	bc62-0e2f-98a0";"	MSK-CG-MSK-CG-SivVr-3fl-3";"	25.18.1.240";
"	8866-3903-d920";"	MSK-CG-BYak18-FL03-AP.d920";"	25.19.128.221";г. Москва, ул Большая Якиманка, дом 18
"	8866-3903-e1c0";"	MSK-CG-BYak18-FL03-AP.e1c0";"	25.19.128.222";г. Москва, ул Большая Якиманка, дом 18
"	bc62-0e2f-8a40";"	MSK-CG-BYak18-FL03-AP.8a40";"	25.19.128.223";г. Москва, ул Большая Якиманка, дом 18
"	8866-3903-e820";"	MSK-CG-BYak18-FL04-AP.e820";"	25.19.128.236";г. Москва, ул Большая Якиманка, дом 18
"	48ad-0840-53a0";"	MSK-CG-BYak18-5fl";"	25.19.128.239";г. Москва, ул Большая Якиманка, дом 18
"	745a-aae4-1740";"	MSK-CG-BYak18-243";"	25.19.128.243";г. Москва, ул Большая Якиманка, дом 18
"	a8ca-7bb8-0e40";"	MSK-CG-Rasplet10";"	25.24.251.192";г. Москва, ул Расплетина, дом 10
"	a8ca-7bb8-2140";"	MSK-CG-Shod-Inkass";"	25.25.31.205";
"	bc62-0e2f-8660";"	MSK-CG-Yar28-242";"	25.26.252.242";
"	bc62-0e2f-7300";"	MSK-CG-Yar28-243";"	25.26.252.243";
"	bc62-0e2f-8900";"	MSK-CG-AP.8900";"	25.28.252.199";
"	bc62-0e2f-6e20";"	MSK-VOLG92-404";"	25.28.252.200";
"	a8ca-7bb8-27a0";"	MSK-CG-Suschevskaya_20_407A";"	25.32.20.101";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-6800";"	MSK-CG-Sush-426";"	25.32.20.117";
"	bc62-0e2f-9880";"	MSK-CG-Sush-424";"	25.32.20.118";
"	745a-aae4-3bc0";"	MSK-CG-Shodn9-170";"	25.32.20.218";
"	bc62-0e2f-9860";"	Suschevskaya20-001";"	25.32.20.226";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-7c60";"	Suschevskaya20-002";"	25.32.20.227";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-9320";"	Suschevskaya20-003";"	25.32.20.228";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-5180";"	Suschevskaya20-004";"	25.32.20.229";г. Москва, ул. Сущевская, д. 20
"	8866-3903-df20";"	Suschevskaya20-005";"	25.32.20.230";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-9180";"	Suschevskaya20-006";"	25.32.20.231";г. Москва, ул. Сущевская, д. 20
"	bc62-0e2f-50c0";"	Suschevskaya20-007";"	25.32.20.232";г. Москва, ул. Сущевская, д. 20
"	8866-3903-e600";"	Suschevskaya20-008";"	25.32.20.235";г. Москва, ул. Сущевская, д. 20
"	a8ca-7bb8-2040";"	MSK-CGSuschevskaya_20_Priemnaya";"	25.32.20.50";г. Москва, ул. Сущевская, д. 20
"	a8ca-7bb8-1d40";"	MSK-CGf1515";"	25.39.102.240";
"	745a-aae4-4880";"	MSK-CG-Perovo_1";"	25.41.1.65";
"	745a-aae4-49c0";"	MSK-CG-Perovo_2";"	25.41.1.66";
"	bc62-0e2f-9120";"	MSK-V19-A-09-007_A9.13-6";"	25.41.1.67";г. Москва, ул. Вавилова, дом 19, корп. А
"	a8ca-7bb8-1ce0";"	MSK-CG-PEROVO-71";"	25.41.1.71";
"	a8ca-7bb8-1de0";"	MSK-CG-PEROVO-72";"	25.41.1.72";
"	bc62-0e2f-73c0";"	MSK-CG-Soym5-403";"	25.42.1.5";
"	a8ca-7bb8-1ec0";"	MSK-CG-Tomilino-1ec0";"	25.45.0.248";
84:3d:c6:4d:ff:50;SAR-8622-0337-CCC-AP01;100.102.154.107; г.Саратов, ул.Вавилова, 1/7
84:3d:c6:4e:00:7c;SAR-8622-0337-CCC-AP02;100.102.154.106; г.Саратов, ул.Вавилова, 1/7
00:81:c4:fb:93:e8;SAR-8622-0337-CCC-AP03;100.102.154.105; г.Саратов, ул.Вавилова, 1/7
00:81:c4:fb:94:ac;SAR-8622-0337-CCC-AP04;100.102.154.103; г.Саратов, ул.Вавилова, 1/7
84:3d:c6:2b:b7:48;SAR-8622-0337-CCC-AP05;100.102.154.104; г.Саратов, ул.Вавилова, 1/7
70:b3:17:52:a2:6a;MSK-PPK-E-FL15_1-AP48;10.14.49.105;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:8a:f8;MSK-PPK-E-FL15_1-AP49;10.14.49.104;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:f4:e9:5a;MSK-PPK-E-FL15_1-AP50;10.14.49.106;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:33:b2;MSK-PPK-E-FL15_1-AP51;10.14.49.107;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:15:dc;MSK-PPK-E-FL15_1-AP52;10.14.49.108;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:91:3e;MSK-PPK-E-FL15_1-AP53;10.14.49.109;Москва, Кутузовский просп., 32, Башня E, этаж 1
00:81:c4:fb:94:04;MSK-PPK-E-FL15_1-AP54;10.14.49.98;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:69:5a:d2:1a:b8;MSK-PPK-E-FL15_1-AP55;10.14.49.121;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:8a:48;MSK-PPK-E-FL15_1-AP56;10.14.49.110;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:0c:9e:fe;MSK-PPK-E-FL15_1-AP57;10.14.49.111;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:0c:a0:4e;MSK-PPK-E-FL15_1-AP58;10.14.49.114;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:90:2e;MSK-PPK-E-FL15_1-AP59;10.14.49.113;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:1b:50;MSK-PPK-E-FL15_1-AP60;10.14.49.112;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:e3:a3:10;MSK-PPK-E-FL15_1-AP61;10.14.49.182;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:0c:9e:f4;MSK-PPK-E-FL15_1-AP62;10.14.49.85;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:1b:54;MSK-PPK-E-FL15_1-AP64;10.14.49.181;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:18:c2;MSK-PPK-E-FL15_1-AP65;10.14.49.180;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:e3:a3:12;MSK-PPK-E-FL15_1-AP78;10.14.49.124;Москва, Кутузовский просп., 32, Башня E, этаж 1
00:2a:10:34:54:34;MSK-PPK-E-FL15_1-AP79;100.102.189.20;Москва, Кутузовский просп., 32, Башня E, этаж 1
28:ac:9e:04:f7:7e;MSK-PPK-E-FL15_1-AP81;10.14.49.125;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:1a:f4;MSK-PPK-E-FL15_1-AP86;10.14.49.115;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:e3:b5:20;MSK-PPK-E-FL15_1-AP87;10.14.49.116;Москва, Кутузовский просп., 32, Башня E, этаж 1
28:ac:9e:04:f7:84;MSK-PPK-E-FL15_1-AP88;10.14.49.118;Москва, Кутузовский просп., 32, Башня E, этаж 1
28:ac:9e:15:e1:36;MSK-PPK-E-FL15_1-AP89;10.14.49.119;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:f4:f0:18;MSK-PPK-E-FL15_1-AP90;10.14.49.120;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:18:ba;MSK-PPK-E-FL15_1-AP93;10.14.49.117;Москва, Кутузовский просп., 32, Башня E, этаж 1
84:3d:c6:07:52:9c;MSK-PPK-E-FL15_1-AP-ASK02;10.14.49.71;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:1c:40;MSK-PPK-E-FL15_2-AP01;10.14.49.171;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:a2:8d:20;MSK-PPK-E-FL15_2-AP02;10.14.49.170;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:85:58;MSK-PPK-E-FL15_2-AP03;10.14.49.169;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:8b:10;MSK-PPK-E-FL15_2-AP04;10.14.49.168;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:91:2e;MSK-PPK-E-FL15_2-AP05;10.14.49.167;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:52:85:46;MSK-PPK-E-FL15_2-AP06;10.14.49.166;Москва, Кутузовский просп., 32, Башня E, этаж 1
70:b3:17:41:15:de;MSK-PPK-E-FL15_2-AP07;10.14.49.165;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:e3:a5:fe;MSK-PPK-E-FL15_2-AP08;10.14.49.163;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:f1:38:e4;MSK-PPK-E-FL15_2-AP09;10.14.49.164;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:b6:6b:52;MSK-PPK-E-FL15_2-AP10;10.14.49.162;Москва, Кутузовский просп., 32, Башня E, этаж 1
f4:db:e6:e3:cd:ae;MSK-PPK-E-FL15_2-AP11;10.14.49.161;Москва, Кутузовский просп., 32, Башня E, этаж 1
