Total AP information:
fault : fault           [63]
idle  : idle            [9]
nor   : normal          [2303]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
749   a8ca-7bb8-2820 MSK-V19-A-09-007-7bb8-2820          MSK-V19                 10.22.148.11    AP5030DN        nor    2   106D:14H:15M:57S -
750   88cf-98e3-3820 MSK-V19-C-04_D4.4.84-1              MSK-V19                 10.22.148.126   AP5130DN        nor    0   106D:14H:15M:58S -
751   88cf-98e3-3660 MSK-V19-C-04_D4.4.80-1              MSK-V19                 10.22.148.245   AP5130DN        nor    0   106D:14H:16M:10S -
752   88cf-98e3-3760 MSK-V19-C-01-003-007_LN106          MSK-V19                 10.22.148.160   AP5130DN        nor    0   30D:5H:15M:55S   -
753   88cf-98e3-3b00 MSK-V19-C-04_D4.3.58-1              MSK-V19                 10.22.148.244   AP5130DN        nor    2   106D:14H:16M:31S -
754   88cf-98e3-3920 MSK-V19-C-04_D4.3.57-1              MSK-V19                 10.22.148.150   AP5130DN        nor    0   106D:14H:16M:34S -
755   745a-aae4-3360 MSK-V19-C-04_D4.3.56-1              MSK-V19                 10.22.148.192   AP5130DN        nor    0   106D:14H:16M:19S -
756   745a-aae4-3fe0 MSK-V19-C-04_D4.3.54-               MSK-V19                 10.22.148.37    AP5130DN        nor    1   106D:14H:16M:39S -
757   bc62-0e2f-9140 MSK-VOLG32-3.58-9140                MSK-VOL32               10.22.18.206    AP5030DN        nor    0   106D:13H:25M:9S  -
758   bc62-0e2f-9200 MSK-V19-D-04-018-Fedorinov          MSK-V19                 10.22.148.183   AP5030DN        nor    1   106D:14H:16M:32S -
759   745a-aae4-1fe0 MSK-V19-A-06_006-1                  MSK-V19                 10.22.148.1     AP5130DN        nor    3   52D:8H:43M:40S   -
760   745a-aae4-3dc0 MSK-V19-D-02-011_34                 MSK-V19                 10.22.148.117   AP5130DN        nor    1   30D:5H:15M:56S   -
761   04b0-e72d-9480 MSK-CG-AP.9480                      MSK-CG                  10.14.240.30    AP6050DN        nor    1   27D:22H:18M:9S   -
762   745a-aae4-33e0 MSK-V19-C-04_D4.4.81-1              MSK-V19                 10.22.148.124   AP5130DN        nor    0   106D:14H:16M:24S -
763   8866-3904-08a0 MSK-VOLG32-2.33-08a0                MSK-VOL32               10.22.18.203    AP6150DN        nor    0   106D:13H:20M:6S  -
764   745a-aae4-2640 MSK-VOLG32-4.15-2640                MSK-VOL32               10.22.18.202    AP5130DN        nor    3   106D:13H:25M:24S -
765   04b0-e72d-c740 MSK-V23-10-235-e72d-c740            MSK-V19                 10.14.240.10    AP6050DN        nor    4   29D:7H:27M:44S   -
766   a8ca-7bb8-2800 MSK-V19-B-02-003-2800               MSK-V19                 10.22.148.139   AP5030DN        nor    0   106D:14H:16M:19S -
767   8866-3904-0a20 MSK-V19-A16-Volkov-0a20             MSK-V19                 10.22.148.188   AP6150DN        nor    2   105D:1H:22M:12S  -
768   bc62-0e2f-8640 MSK-V19-C-02-001-8640               MSK-V19                 10.22.149.0     AP5030DN        nor    1   10D:3H:20M:23S   -
769   8866-3904-0a60 MSK-V19-A16-Dirx-3904-0a60          MSK-V19                 10.22.148.226   AP6150DN        nor    2   74D:0H:57M:21S   -
770   a8ca-7bb8-1d40 MSK-CGf1515                         MSK-CG                  25.39.102.240   AP5030DN        nor    0   90D:15H:58M:55S  -
771   48ad-0840-5400 MSK-V19-A-17-007-5400               MSK-V19                 10.22.148.136   AP5030DN        nor    0   106D:14H:17M:19S -
772   8866-3904-07a0 MSK-V19-D-03-VIP_SPORT-3904-07a0    MSK-V19+IOT             10.22.148.215   AP6150DN        nor    1   3D:6H:37M:8S     -
773   745a-aae4-33c0 MSK-V19-A-00-garaje-box             MSK-V19                 10.22.148.232   AP5130DN        nor    0   106D:14H:17M:7S  -
774   745a-aae4-17c0 MSK-V19-A-00-garaje                 MSK-V19                 10.22.148.68    AP5130DN        nor    0   106D:14H:17M:15S -
775   8866-3903-ea20 MSK-CG-Suschevskaya_20-FL03-AP01    MSK-CG                  25.32.20.151    AP6150DN        nor    1   18D:3H:10M:8S    -
776   745a-aae4-1700 MSK-V19-C01-Bezop-aae4-1700         MSK-V19                 10.22.148.201   AP5130DN        nor    0   106D:14H:17M:15S -
777   745a-aae4-1da0 MSK-V19-A-10_kolonna                MSK-V19                 10.22.148.168   AP5130DN        nor    3   21D:10H:42M:50S  -
778   745a-aae4-1920 MSK-V19-A-19_reception              MSK-V19                 10.22.148.142   AP5130DN        nor    4   25D:6H:34M:18S   -
779   745a-aae4-1b40 MSK-V19-A-19-005_OpenSpace          MSK-V19                 10.22.148.120   AP5130DN        nor    3   25D:6H:34M:6S    -
780   bc62-0e2f-6740 MSK-VOLG32-3.20.1-0e2f-6740         MSK-VOL32               10.22.18.209    AP5030DN        nor    11  74D:1H:31M:50S   -
781   745a-aae4-4820 B-04-009-4820                       MSK-V19                 10.22.148.254   AP5130DN        nor    2   8D:0H:28M:54S    -
782   8866-3904-1f40 MSK-VOLG32-4.23-3904-1f40           MSK-VOL32               10.22.18.224    AP6150DN        nor    0   106D:13H:20M:4S  -
783   bc62-0e2f-8c40 MSK-BA8-AP..8c40                    MSK-BA8                 100.107.12.42   AP5030DN        nor    2   11D:23H:26M:39S  -
784   745a-aae4-39c0 MSK-V19-A-06-reception_6.52-5       MSK-V19                 10.22.148.96    AP5130DN        nor    7   96D:5H:3M:33S    -
785   745a-aae4-2760 MSK-V19-B-13-006_55-1               MSK-V19                 10.22.148.225   AP5130DN        nor    1   106D:14H:19M:9S  -
786   745a-aae4-1a20 MSK-V19-B-13-reception_58-1         MSK-V19                 10.22.148.141   AP5130DN        nor    0   106D:14H:19M:1S  -
787   a8ca-7ba9-e060 MSK-CHA-0-01-1.11.4                 MSK-CHA                 10.22.143.7     AP5130DN        nor    9   106D:17H:7M:31S  -
788   48ad-0840-53a0 MSK-CG-BYak18-5fl                   MSK-CG                  -               AP5030DN        fault  0   -                -
789   8866-3904-1e80 MSK-D10-3-06-631-3904-1e80          MSK-D10                 10.22.154.245   AP6150DN        nor    4   3H:40M:14S       -
790   bc62-0e2f-5780 MSK-CG-Cherep20-aktzal              MSK-CG                  25.1.254.231    AP5030DN        nor    0   21D:18H:10M:43S  -
791   a8ca-7ba9-e760 MSK-V19-B-14_B14.74-1               MSK-V19                 10.22.148.238   AP5130DN        nor    0   106D:14H:18M:51S -
792   a8ca-7ba9-e4a0 MSK-V19-B-14_B14.71-1               MSK-V19                 10.22.148.236   AP5130DN        nor    1   106D:14H:18M:55S -
793   a8ca-7ba9-e900 MSK-V19-B-14_B14.70-1               MSK-V19                 10.22.148.137   AP5130DN        nor    0   106D:14H:19M:1S  -
794   a8ca-7ba9-d940 MSK-V19-B-14_B14.76-1               MSK-V19                 10.22.148.229   AP5130DN        nor    0   106D:14H:19M:2S  -
795   a8ca-7ba9-e980 MSK-V19-B-14_B14.78-1               MSK-V19                 10.22.148.135   AP5130DN        nor    0   106D:14H:18M:51S -
796   a8ca-7ba9-e720 MSK-V19-B-14_B14.75-1               MSK-V19                 10.22.148.251   AP5130DN        nor    0   106D:14H:19M:23S -
797   745a-aae4-16a0 MSK-V19-A-11-Konurin                MSK-V19                 10.22.148.138   AP5130DN        nor    0   96D:5H:14M:34S   -
798   a8ca-7ba9-d580 MSK-V19-B-14_B14.73-1               MSK-V19                 10.22.148.47    AP5130DN        nor    7   106D:14H:19M:28S -
799   a8ca-7ba9-e7e0 MSK-D10-2-06-7.7.282                MSK-D10                 10.22.155.11    AP5130DN        nor    4   106D:16H:45M:23S -
800   8866-3904-0920 MSK-V19-B12-014-0920                MSK-V19                 10.22.148.128   AP6150DN        nor    1   51D:9H:20M:43S   -
801   745a-aae4-3040 MSK-D10-2-08-7.9.324                MSK-D10                 10.22.154.209   AP5130DN        nor    11  106D:16H:45M:20S -
802   a8ca-7ba9-dac0 MSK-D10-2-06-7.7.386                MSK-D10                 10.22.154.219   AP5130DN        nor    1   106D:16H:45M:27S -
803   a8ca-7ba9-d480 MSK-D10-2-09-7.10.502               MSK-D10                 10.22.155.10    AP5130DN        nor    9   106D:16H:45M:21S -
804   a8ca-7ba9-d380 MSK-D10-2-02-8.3.452                MSK-D10                 10.22.154.215   AP5130DN        nor    5   106D:16H:45M:25S -
805   a8ca-7ba9-e3c0 MSK-D10-2-03-8.4.278                MSK-D10                 10.22.154.239   AP5130DN        nor    6   106D:16H:45M:36S -
806   745a-aae4-2200 MSK-D10-AP.2200                     MSK-D10                 10.22.154.223   AP5130DN        nor    2   99D:17H:55M:28S  -
807   745a-aae4-3080 MSK-D10-2-05-8.6.366                MSK-D10                 10.22.154.19    AP5130DN        nor    4   106D:15H:42M:11S -
808   a8ca-7ba9-e540 MSK-D10-2-05-8.6.452                MSK-D10                 10.22.154.21    AP5130DN        nor    8   106D:15H:40M:4S  -
809   a8ca-7ba9-da20 MSK-D10-2-04-8.5.448                MSK-D10                 10.22.154.184   AP5130DN        nor    7   106D:16H:45M:21S -
810   a8ca-7ba9-e960 MSK-D10-2-04-8.5.450                MSK-D10                 10.22.154.220   AP5130DN        nor    10  106D:16H:45M:31S -
811   745a-aae4-32c0 MSK-D10-2-08-7.9.328                MSK-D10                 10.22.154.189   AP5130DN        nor    4   106D:16H:45M:8S  -
812   745a-aae4-26e0 MSK-D10-1-04-11.4.354               MSK-D10                 10.22.154.22    AP5130DN        nor    1   106D:15H:43M:42S -
813   745a-aae4-21a0 MSK-D10-1-04-11.4.364               MSK-D10                 10.22.154.213   AP5130DN        nor    7   106D:16H:45M:4S  -
814   745a-aae4-34a0 MSK-D10-1-03-11.3.326               MSK-D10                 10.22.154.221   AP5130DN        nor    0   106D:16H:45M:24S -
815   a8ca-7ba9-e820 MSK-D10-1-03-11.3.328               MSK-D10                 10.22.155.8     AP5130DN        nor    4   106D:16H:45M:12S -
816   745a-aae4-2fe0 MSK-D10-1-04-11.4.368               MSK-D10                 10.22.154.253   AP5130DN        nor    3   106D:16H:45M:9S  -
817   745a-aae4-1c40 MSK-D10-1-03-11.3.322               MSK-D10                 10.22.154.231   AP5130DN        nor    0   106D:16H:45M:4S  -
818   745a-aae4-2f60 MSK-D10-1-04-11.4.358               MSK-D10                 10.22.154.234   AP5130DN        nor    0   106D:16H:45M:4S  -
819   a8ca-7ba9-d560 MSK-D10-1-03-11.3.332               MSK-D10                 10.22.154.214   AP5130DN        nor    4   106D:16H:45M:10S -
820   a8ca-7ba9-d800 MSK-D10-1-06-12.6.346               MSK-D10                 10.22.154.233   AP5130DN        nor    3   106D:16H:44M:55S -
821   a8ca-7ba9-daa0 MSK-D10-1-05-12.5.362               MSK-D10                 10.22.155.19    AP5130DN        nor    6   106D:16H:45M:9S  -
822   745a-aae4-20a0 MSK-D10-1-05-12.5.358               MSK-D10                 10.22.155.22    AP5130DN        nor    2   106D:16H:45M:15S -
823   bc62-0e2f-67e0 MSK-VOL32-AP2.49-67e0               MSK-VOL32               10.22.18.218    AP5030DN        nor    2   106D:13H:25M:13S -
824   a8ca-7ba9-db40 MSK-D10-1-07-12.7.342               MSK-D10                 10.22.154.208   AP5130DN        nor    6   106D:16H:45M:0S  -
825   a8ca-7ba9-d6c0 MSK-D10-1-07-12.7.366               MSK-D10                 10.22.154.195   AP5130DN        nor    1   106D:16H:45M:4S  -
826   a8ca-7ba9-e860 MSK-D10-1-07-12.7.374               MSK-D10                 10.22.155.1     AP5130DN        nor    8   106D:16H:44M:54S -
827   a8ca-7ba9-d7a0 MSK-D10-1-06-12.6.354               MSK-D10                 10.22.154.228   AP5130DN        nor    3   106D:16H:45M:6S  -
828   a8ca-7ba9-d9e0 MSK-D10-1-06-12.6.340               MSK-D10                 10.22.154.229   AP5130DN        nor    1   106D:16H:45M:2S  -
829   745a-aae4-4920 MSK-D10-1-05-12.5.370               MSK-D10                 10.22.154.196   AP5130DN        nor    6   106D:16H:44M:57S -
830   745a-aae4-3380 MSK-D10-1-07-12.7.368               MSK-D10                 10.22.154.251   AP5130DN        nor    5   106D:16H:45M:5S  -
831   745a-aae4-2e00 MSK-D10-1-06-12.6.350               MSK-D10                 10.22.154.225   AP5130DN        nor    1   106D:16H:44M:49S -
832   a8ca-7ba9-e040 MSK-D10-1-09-13.9.352               MSK-D10                 10.22.154.20    AP5130DN        nor    14  106D:15H:41M:5S  -
833   a8ca-7bb8-27a0 MSK-CG-Suschevskaya_20_407A         MSK-CG                  25.32.20.101    AP5030DN        nor    1   99D:4H:52M:54S   -
834   a8ca-7ba9-e620 MSK-D10-1-08-13.8.384               MSK-D10                 10.22.154.224   AP5130DN        nor    2   106D:16H:44M:55S -
835   8866-3904-0520 MSK-V19-B-03-016-0520               MSK-V19                 10.22.148.20    AP6150DN        nor    0   17D:0H:33M:51S   -
836   a8ca-7ba9-d880 MSK-D10-1-09-13.9.360               MSK-D10                 10.22.154.236   AP5130DN        nor    6   106D:16H:44M:47S -
837   a8ca-7ba9-d860 MSK-D10-1-08-13.8.376               MSK-D10                 10.22.154.218   AP5130DN        nor    4   106D:16H:44M:46S -
838   a8ca-7ba9-db80 MSK-D10-2-02-8.3.446                MSK-D10                 10.22.154.179   AP5130DN        nor    9   106D:16H:45M:6S  -
839   2cab-0062-5540 MSK-V19-C-04_D4.4.78-1-5540         MSK-V19                 10.22.148.7     AP5130DN        nor    4   106D:14H:19M:32S -
840   a8ca-7ba9-dae0 MSK-D10-2-10-7.11.228               MSK-D10                 10.22.154.230   AP5130DN        nor    1   106D:16H:43M:9S  -
841   a8ca-7ba9-e920 MSK-D10-2-10-7.11.230               MSK-D10                 10.22.154.185   AP5130DN        nor    3   106D:16H:43M:15S -
842   a8ca-7ba9-da80 MSK-D10-2-10-7.11.232               MSK-D10                 10.22.154.205   AP5130DN        nor    7   106D:16H:43M:9S  -
843   745a-aae4-32e0 MSK-D10-2-09-7.10.494               MSK-D10                 10.22.154.235   AP5130DN        nor    4   105D:8H:32M:55S  -
844   745a-aae4-3280 MSK-D10-2-07-7.8.372                MSK-D10                 10.22.154.198   AP5130DN        nor    4   105D:8H:32M:58S  -
845   745a-aae4-22e0 MSK-VOLG32-sportsal-aae4-22e0       MSK-VOL32               10.22.18.213    AP5130DN        nor    1   106D:13H:28M:33S -
846   745a-aae4-2cc0 MSK-D10-2-06-7.7.380                MSK-D10                 10.22.154.186   AP5130DN        nor    3   105D:8H:32M:53S  -
847   bc62-0e2f-7b00 MSK-D10-3-02-1.1.6                  MSK-D10                 10.22.155.5     AP5030DN        nor    1   106D:16H:31M:38S -
848   bc62-0e2f-9120 MSK-V19-A-09-007_A9.13-6            MSK-V19                 25.41.1.67      AP5030DN        nor    0   99D:18H:30M:15S  -
849   bc62-0e2f-8d40 MSK-D10-3-05-1.6.812                MSK-D10                 10.22.154.227   AP5030DN        nor    0   106D:16H:43M:4S  -
850   bc62-0e2f-8ba0 MSK-D10-3-05-1.6.816                MSK-D10                 10.22.154.242   AP5030DN        nor    11  106D:16H:43M:13S -
851   bc62-0e2f-7f20 MSK-D10-3-06-1.7.804                MSK-D10                 10.22.154.18    AP5030DN        nor    3   106D:15H:45M:47S -
852   bc62-0e2f-8cc0 MSK-D10-3-06-1.7.800                MSK-D10                 10.22.154.248   AP5030DN        nor    0   106D:16H:43M:24S -
853   745a-aad0-00e0 MSK-D10-3-06-1.7.798                MSK-D10                 10.22.154.222   AP5030DN        nor    3   62D:2H:39M:33S   -
854   745a-aacf-ed80 MSK-D10-1-01-11.1.164               MSK-D10                 10.22.154.201   AP5030DN        nor    3   106D:16H:43M:18S -
855   bc62-0e2f-7d60 MSK-D10-3-02-20.3.255               MSK-D10                 10.22.154.193   AP5030DN        nor    3   106D:16H:41M:55S -
856   745a-aacf-ec60 MSK-D10-3-06-2.7.682                MSK-D10                 10.22.154.194   AP5030DN        nor    0   106D:16H:41M:50S -
857   bc62-0e2f-8b60 MSK-D10-3-06-2.7.688                MSK-D10                 10.22.154.244   AP5030DN        nor    3   106D:16H:43M:6S  -
858   bc62-0e2f-7ea0 MSK-D10-3-05-2.6.682                MSK-D10                 10.22.154.16    AP5030DN        nor    3   106D:15H:43M:12S -
859   8866-3904-07c0 MSK-VOLG32-sportsal-3904-07c0       MSK-VOL32               -               AP6150DN        fault  0   -                -
860   745a-aacf-ec40 MSK-D10-3-02-20.3.160               MSK-D10                 10.22.154.202   AP5030DN        nor    4   106D:16H:42M:34S -
861   745a-aae4-4860 MSK-V19-B-08-018                    MSK-V19                 10.22.148.147   AP5130DN        nor    1   106D:14H:19M:22S -
862   a8ca-7ba9-d740 MSK-CHA-0-03-5.3.826                MSK-CHA                 10.22.143.153   AP5130DN        nor    1   106D:17H:7M:22S  -
863   745a-aae4-3d00 MSK-V19-B-08-011-3d00               MSK-V19                 10.22.148.153   AP5130DN        nor    0   106D:14H:19M:23S -
864   bc62-0e2f-55e0 MSK-D10-3-02-1.16.1.40              MSK-D10                 10.22.154.241   AP5030DN        nor    4   106D:16H:42M:15S -
865   bc62-0e2f-7ac0 MSK-D10-3-03-406.SERV               MSK-D10                 10.22.143.150   AP5030DN        nor    8   106D:16H:43M:41S -
866   a8ca-7ba9-db60 MSK-CHA-0-03-5.3.834                MSK-CHA                 10.22.143.154   AP5130DN        nor    2   106D:17H:7M:21S  -
867   a8ca-7ba9-d540 MSK-CHA-0-03-5.3.824                MSK-CHA                 10.22.143.32    AP5130DN        nor    1   106D:17H:7M:18S  -
868   8866-3903-f320 MSK-V19-A-08-f320                   MSK-V19                 10.22.148.156   AP6150DN        nor    2   106D:14H:14M:2S  -
869   745a-aacf-f0a0 MSK-D10-AP.f0a0                     MSK-D10                 10.22.154.247   AP5030DN        nor    2   99D:17H:55M:35S  -
870   8866-3903-ec60 410-3903-ec60                       MSK-60Y                 10.14.232.27    AP6150DN        nor    2   30D:4H:42M:4S    -
871   745a-aae4-4a60 MSK-V19-A-11-007                    MSK-V19                 10.22.148.169   AP5130DN        nor    1   106D:14H:19M:29S -
872   745a-aae4-4320 MSK-V19-E-02-Restaurant             MSK-V19                 10.22.148.233   AP5130DN        nor    0   30D:5H:12M:53S   -
873   a8ca-7ba9-e9a0 MSK-D10-1-12-14.12.236              MSK-D10                 10.22.154.200   AP5130DN        nor    11  106D:16H:43M:44S -
874   a8ca-7ba9-e3e0 MSK-D10-1-12-14.12.248              MSK-D10                 10.22.154.190   AP5130DN        nor    3   106D:16H:43M:42S -
875   745a-aae4-3560 MSK-D10-1-12-14.12.256              MSK-D10                 10.22.154.226   AP5130DN        nor    2   106D:16H:43M:46S -
876   745a-aae4-3400 MSK-D10-1-12-14.12.260              MSK-D10                 10.22.154.246   AP5130DN        nor    10  106D:16H:43M:48S -
