AP_MAC,AP_NAME,AP_ADDRESS,AP_LOCATION
2c:d0:2d:7b:e4:7c,MSK-PPK-E-FL10_4-AP85,10.14.54.83,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
84:3d:c6:4e:0a:f8,MSK-PPK-E-FL06_1-AP20,10.14.57.131,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
28:6f:7f:c3:53:78,MSK-PPK-E-FL11_2-AP47,10.14.52.204,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
2c:d0:2d:7b:e4:4c,MSK-PPK-E-FL11_3-AP74,10.14.53.12,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
00:fc:ba:29:ed:c4,PKL-B-FL05-AP15,10.14.37.31,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 5"
00:81:c4:fd:4e:00,MSK-PPK-E-FL03_4-AP17,10.14.61.85,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
84:3d:c6:2b:b7:a0,MSK-PPK-E-FL03_1-AP87,10.14.60.153,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
00:fc:ba:2a:07:ee,PKL-A-FL10-AP11,10.14.34.7,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 10"
84:3d:c6:24:b6:28,MSK-PPK-E-FL13_3-AP62,10.14.51.69,"Москва, Кутузовский просп., 32, Башня E, этаж 13"
28:ac:9e:57:a9:b2,PKL-A-FL05-AP10,10.14.32.196,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 5"
84:3d:c6:8f:94:24,MSK-PPK-E-FL13_1-AP36,10.14.50.200,"Москва, Кутузовский просп., 32, Башня E, этаж 13"
84:3d:c6:24:6a:c0,AP843d.c624.6ac0,10.22.148.164,
84:3d:c6:24:c6:f8,MSK-PPK-E-FL06_2-AP50,10.14.57.197,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
00:81:c4:fb:92:14,MSK-PPK-E-FL06_1-AP14,10.14.57.130,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
84:3d:c6:8f:93:20,MSK-PPK-E-FL13_2-AP11,10.14.51.11,"Москва, Кутузовский просп., 32, Башня E, этаж 13"
fc:99:47:be:c2:9f,YAR-0017-SOV-FL03-AP04,100.103.80.168,"г. Ярославль, ул. «Советская», 34), этаж 3"
fc:99:47:be:b8:8f,YAR-0017-LEN-FL01-AP03,100.103.81.141,"г. Ярославль, пр-т «Ленина», 25 этаж 1"
28:6f:7f:c3:49:d8,MSK-PPK-E-FL05_3-AP72,10.14.59.2,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
28:6f:7f:c3:52:34,MSK-PPK-E-FL11_1-AP15,10.14.52.143,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
fc:99:47:be:b5:a3,YAR-0017-SOV-FL03-AP14,100.103.80.200,"г. Ярославль, ул. «Советская», 34), этаж 3"
f4:db:e6:f1:36:fc,MSK-PPK-E-FL06-AP47,10.14.57.213,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 06"
84:3d:c6:24:b5:dc,MSK-PPK-E-FL04_2-AP08,10.14.59.196,"Москва, Кутузовский просп., 32, Башня E, этаж 4"
fc:99:47:be:b7:56,YAR-0017-SOV-FL03-AP15,100.103.80.178,"г. Ярославль, ул. «Советская», 34), этаж 3"
28:6f:7f:c3:51:f4,MSK-PPK-E-FL09_4-AP83,10.14.55.65,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
28:6f:7f:c3:52:18,MSK-PPK-E-FL09_3-AP04,10.14.55.3,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
a0:e0:af:ad:dc:98,MSK-PPK-E-FL09_2-AP32,10.14.54.212,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
a0:e0:af:b0:1f:ec,MSK-PPK-E-FL08_1-AP15,10.14.55.136,"Москва, Кутузовский просп., 32, Башня E, этаж 8"
28:6f:7f:64:b6:f0,MSK-PPK-E-FL10_1-AP18,10.14.53.133,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
2c:d0:2d:57:b3:f8,MSK-PPK-E-FL08_3-AP70,10.14.56.9,"Москва, Кутузовский просп., 32, Башня E, этаж 8"
4c:77:6d:e2:31:72,PKL-B-FL07-AP15,10.14.37.89,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 7"
84:3d:c6:64:75:50,MSK-PPK-E-FL04_2-AP14,10.14.59.209,"Москва, Кутузовский просп., 32, Башня E, этаж 4"
38:0e:4d:93:93:48,PKL-B-FL02-AP05,10.14.36.205,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 2"
4c:77:6d:21:53:5e,PKL-B-FL10-AP03,10.14.37.223,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 10"
2c:d0:2d:57:ae:b0,MSK-PPK-E-FL09_2-AP31,10.14.54.211,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
38:0e:4d:93:93:42,PKL-B-FL04-AP10,10.14.37.1,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 4"
a0:e0:af:ad:dc:d0,MSK-PPK-E-FL10_4-AP65,10.14.54.75,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
a0:e0:af:b0:1f:b4,MSK-PPK-E-FL09_4-AP56,10.14.55.84,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
2c:d0:2d:57:b4:cc,MSK-PPK-E-FL16_1-AP81,10.14.48.6,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
2c:d0:2d:7b:e0:10,MSK-PPK-E-FL07_4-AP49,10.14.57.77,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
50:1c:b0:50:26:08,MSK-OP41-FL24-AP12,10.17.196.218,"г. Москва, пер. Оружейный, дом 41, этаж 24"
2c:d0:2d:57:af:18,MSK-PPK-E-FL05_2-AP30,10.14.58.210,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
28:6f:7f:64:b6:cc,MSK-PPK-E-FL09_1-AP09,10.14.54.144,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
2c:d0:2d:a3:18:7c,MSK-PPK-E-FL10_4-AP59,10.14.54.84,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
28:6f:7f:64:af:90,MSK-PPK-E-FL10_1-AP14,10.14.53.136,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
00:fc:ba:75:47:1e,PKL-A-FL08-AP07,10.14.33.133,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 8"
2c:d0:2d:7b:e1:10,MSK-PPK-E-FL09_2-AP28,10.14.54.198,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
84:3d:c6:2b:c8:bc,MSK-PPK-E-FL06_2-AP32,10.14.57.195,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
60:73:5c:ad:d9:d1,YAR-0017-SOV-FL05-AP11,100.103.80.181,"г. Ярославль, ул. «Советская», 34), этаж 5"
fc:99:47:be:b8:5f,YAR-0017-SOV-FL02-APB85F,100.103.80.173,"г. Ярославль, ул. «Советская», 34), этаж 2"
00:81:c4:fb:94:4c,LPC-8593-0112-CCC-AP.944c,100.109.158.6,"г. Липецк, ул. Первомайская, 2"
2c:d0:2d:a3:19:18,MSK-PPK-E-FL05_2-AP47,10.14.58.211,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
28:ac:9e:57:aa:c8,PKL-A-FL04-AP10,10.14.32.132,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 4"
b4:de:31:32:b2:9a,PKL-A-FL18-AP10,10.14.36.8,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 18"
fc:99:47:be:c2:59,YAR-0017-SOV-FL04-AP07,100.103.80.95,"г. Ярославль, ул. «Советская», 34), этаж 4"
60:73:5c:42:11:4a,YAR-0017-SOV-FL01-AP03,100.103.80.194,"г. Ярославль, ул. «Советская», 34, этаж 1"
2c:d0:2d:7b:e5:fc,MSK-PPK-E-FL10_2-AP37,10.14.53.195,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
28:6f:7f:c3:48:bc,MSK-PPK-E-FL09_2-AP45,10.14.54.207,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
00:fc:ba:75:45:2a,PKL-A-FL05-AP12,10.14.32.202,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 5"
28:ac:9e:52:6b:e4,PKL-A-FL03-AP10,10.14.32.66,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 3"
00:fc:ba:2a:07:dc,PKL-A-FL01-AP01,10.14.32.18,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 1"
84:3d:c6:2b:b7:c0,MSK-PPK-E-FL12_3-AP71,10.14.52.9,"Москва, Кутузовский просп., 32, Башня E, этаж 12"
38:0e:4d:bf:4a:fc,PKL-C-FL10-AP04,10.14.39.93,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 10"
b4:de:31:32:a4:94,PKL-C-FL04-AP07,10.14.38.130,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 4"
84:3d:c6:24:b5:a0,MSK-PPK-E-FL02-AP.b5a0,10.14.61.38,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
84:3d:c6:2b:b6:ac,MSK-PPK-E-FL03_4-AP19,10.14.61.77,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
28:6f:7f:c3:52:88,MSK-PPK-E-FL08_1-AP16,10.14.55.142,"Москва, Кутузовский просп., 32, Башня E, этаж 8"
38:0e:4d:6f:cc:d6,PKL-C-FL08-AP05,10.14.39.13,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 8"
28:ac:9e:52:83:e2,PKL-A-FL20-AP07,10.14.36.142,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 20"
00:62:ec:ae:3a:f0,MSK-PPK-E-FL11_1-AP16,10.14.52.147,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
38:0e:4d:bf:54:0c,MSK-9038-01658-AP.01,100.66.153.153,"г. Москва, ул. Таганская, дом 31/22"
00:81:c4:fd:51:7c,MSK-PPK-E-FL03_4-AP23,10.14.61.78,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
60:73:5c:ad:dc:39,YAR-0017-SOV-FL03-AP03,100.103.80.171,"г. Ярославль, ул. «Советская», 34), этаж 3"
28:6f:7f:c3:48:d0,MSK-PPK-E-FL05_1-AP14,10.14.58.149,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 5"
00:2a:10:34:54:04,MSK-PPK-E-FL12_2-AP86,10.14.51.208,"Москва, Кутузовский просп., 32, Башня E, этаж 12"
60:73:5c:ad:d7:27,YAR-0017-SOV-FL02-AP10,100.103.80.128,"г. Ярославль, ул. «Советская», 34), этаж 2"
2c:d0:2d:7b:e5:f0,MSK-PPK-E-FL11_4-AP64,10.14.53.77,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
28:ac:9e:52:78:ae,PKL-A-FL03-AP05,10.14.32.72,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 3"
2c:d0:2d:57:9a:78,MSK-PPK-E-FL07_3-AP05,10.14.57.11,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
2c:d0:2d:57:af:38,MSK-PPK-E-FL07_2-AP86,10.14.56.213,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
70:b3:17:52:90:24,PNZ-8624-0091-CCC-AP05,100.102.218.6,"г.Пенза, ул.Суворова, д.81"
a0:e0:af:ad:dc:a4,MSK-PPK-E-FL07_1-AP25,10.14.56.144,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
38:0e:4d:f6:9c:30,PKL-C-FL08-AP01,10.14.39.19,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 8"
38:0e:4d:93:93:84,PKL-C-FL10-AP09,10.14.39.107,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 10"
84:3d:c6:24:b5:48,MSK-PPK-E-FL06_3-AP82,10.14.58.11,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
00:2a:10:34:53:90,BUZ-8623-0403-CCC-AP.5390,100.102.189.54,Неизвестен
a0:e0:af:b0:20:2c,MSK-PPK-E-FL08_4-AP52,10.14.56.80,"Москва, Кутузовский просп., 32, Башня E, этаж 8"
70:b3:17:41:15:2c,SRB-HIM-000-FL-05-AP-03,100.107.105.78,"г. Химки, Юбилейный, 73"
70:7d:b9:56:88:b8,PKL-C-FL10-AP13,10.14.39.109,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 10"
28:ac:9e:52:88:aa,PKL-A-FL02-AP04,10.14.32.10,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 2"
28:6f:7f:64:af:5c,V19-D-FL04-SOC-af5c,10.14.16.166,"г.Москва, ул. Вавилова 19, корп. D, этаж 4"
a0:e0:af:b0:1a:64,MSK-PPK-E-FL05_3-AP77,10.14.59.15,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
28:6f:7f:c3:52:94,MSK-PPK-E-FL09_1-AP12,10.14.54.129,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
2c:d0:2d:7b:e4:78,MSK-PPK-E-FL09_1-AP88,10.14.54.134,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
70:b3:17:52:90:dc,SOV-9070-0153-CCC-AP.90DC,100.99.43.82,"г. Советская Гавань, ул. Площадь Победы, д. 7"
70:b3:17:0c:88:5e,MSK-PPK-E-FL10-AP20,10.14.53.152,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
6c:b2:ae:ff:27:0c,PKL-A-FL19-AP10,10.14.36.72,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 19"
fc:99:47:be:c1:0b,YAR-0017-SOV-FL04-AP11,100.103.80.125,"г. Ярославль, ул. «Советская», 34), этаж 4"
70:df:2f:6d:6d:02,MSK-UPM-AP03,10.14.3.3,"г. Москва, 2-ой Южнопортовый проезд, дом 12А"
28:6f:7f:64:b7:98,MSK-PPK-E-FL11_2-AP36,10.14.52.193,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
cc:16:7e:2d:fa:a4,MSK-PPK-E-FL02-AP.faa4,10.14.60.137,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
70:b3:17:52:8a:fe,STV-RKC-02-FL02-AP05,100.105.71.146,"г. Ставрополь, ул. Кулакова, дом 7"
b4:de:31:74:ab:46,PKL-C-FL03-AP07,10.14.38.90,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 3"
00:fc:ba:75:47:1a,PKL-A-FL10-AP06,10.14.34.14,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 10"
70:b3:17:41:18:aa,MSK-PPK-E-FL04-AP40,10.14.59.151,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
50:1c:b0:50:32:58,TUL-KOM-31-FL04-AP03,100.107.208.206,"г.Тула, ул. Коминтерна, дом 31, этаж 4"
84:3d:c6:8f:93:b8,MSK-PPK-E-FL13_1-AP54,10.14.50.197,"Москва, Кутузовский просп., 32, Башня E, этаж 13"
a0:e0:af:b0:21:18,MSK-PPK-E-FL17-AP07,10.14.49.15,"Москва, Кутузовский просп., 32, Башня E, этаж 17"
a0:e0:af:b0:1a:70,MSK-PPK-E-FL07_4-AP63,10.14.57.79,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
28:6f:7f:8f:b5:90,PPK-09.1FL-AP20,10.14.54.132,Неизвестен
28:6f:7f:c3:23:fc,MSK-PPK-E-FL07_2-AP35,10.14.56.208,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
fc:99:47:b0:dc:84,YAR-0017-SOV-FL02-AP03,100.103.80.143,"г. Ярославль, ул. «Советская», 34), этаж 2"
a0:e0:af:b0:20:1c,MSK-PPK-E-FL11_3-AP75,10.14.53.1,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
84:3d:c6:07:51:f8,MSK-PPK-E-FL03_3-AP27,10.14.61.40,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
28:6f:7f:c3:52:0c,MSK-PPK-E-FL05_2-AP42,10.14.58.209,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
2c:d0:2d:a3:1a:cc,MSK-PPK-E-FL05_4-AP61,10.14.59.75,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
84:3d:c6:4e:09:d4,MSK-PPK-E-FL06_2-AP48,10.14.57.203,"Москва, Кутузовский просп., 32, Башня E, этаж 6"
7c:ad:74:50:14:cd,YAR-0017-OCT-FL02-AP02,100.103.81.29,"г. Ярославль, пр-т «Октября», 8), этаж 2"
00:a6:ca:4f:d4:94,MSK-PPK-E-FL04_3-AP67,10.14.60.16,"Москва, Кутузовский просп., 32, Башня E, этаж 4"
28:6f:7f:c3:54:a4,MSK-PPK-E-FL16_2-AP28,10.14.49.14,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
2c:d0:2d:57:ad:88,MSK-PPK-E-FL10_1-AP57,10.14.53.135,"Москва, Кутузовский просп., 32, Башня E, этаж 10"
84:3d:c6:2b:b7:e0,MSK-PPK-E-FL03_2-AP92,10.14.60.198,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
84:3d:c6:4d:fe:b4,MSK-PPK-E-FL09_1-AP13,10.14.54.148,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
f4:db:e6:f1:38:d6,MSK-PPK-E-FL04-AP24,10.14.60.88,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
2c:d0:2d:a3:18:84,MSK-PPK-E-FL09_2-AP39,10.14.54.205,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
28:ac:9e:52:89:32,PKL-A-FL14-AP13,10.14.35.2,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 14"
f4:db:e6:c1:b9:d0,MSK-PPK-E-FL09-AP19,10.14.54.151,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 9"
28:ac:9e:e6:0f:12,PKL-A-FL15-AP10,10.14.35.78,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 15"
00:fc:ba:2a:07:e0,PKL-A-FL11-AP10,10.14.34.71,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 11"
28:ac:9e:57:aa:c6,PKL-A-FL16-AP02,10.14.35.142,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 16"
70:7d:b9:56:92:5a,PKL-B-FL03-AP01,10.14.36.209,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 3"
70:7d:b9:56:93:4c,PKL-C-FL07-AP10,10.14.38.219,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 7"
28:ac:9e:57:b7:24,PKL-A-FL06-AP10,10.14.33.12,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 6"
00:fc:ba:75:47:14,PKL-A-FL05-AP02,10.14.32.205,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 5"
4c:77:6d:e2:16:48,PKL-A-FL02-AP01,10.14.32.5,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 2"
a0:e0:af:b0:1b:4c,MSK-PPK-E-FL07_2-AP32,10.14.56.210,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
50:1c:b0:54:4f:70,SML-001-FL-05-AP-07,100.107.180.10,"г. Смоленск, ул. Нормандии-Неман, 23"
f4:db:e6:e3:a6:80,MSK-PPK-E-FL05-AP40,10.14.58.218,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 05"
28:6f:7f:64:b7:cc,MSK-PPK-E-FL11_2-AP43,10.14.52.214,"Москва, Кутузовский просп., 32, Башня E, этаж 11"
2c:d0:2d:57:ae:dc,MSK-PPK-E-FL07_4-AP53,10.14.57.67,"Москва, Кутузовский просп., 32, Башня E, этаж 7"
38:0e:4d:f6:a6:b4,PKL-C-FL12-AP05,10.14.39.133,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 12"
84:3d:c6:2b:b7:38,MSK-PPK-E-FL03_1-AP51,10.14.60.156,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
28:ac:9e:52:88:a6,PKL-A-FL06-AP13,10.14.33.11,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 6"
fc:99:47:b0:e6:84,MSK-DF-D10-APE684,10.31.128.141,"г.Москва, наб. Новоданиловская, дом 10"
d0:72:dc:36:f3:75,MSK-BRN-SBT-APF375,172.29.202.18,
fc:99:47:be:b8:c7,YAR-0017-SOV-FL03-AP09,100.103.80.75,"г. Ярославль, ул. «Советская», 34), этаж 3"
84:3d:c6:24:c4:cc,BUZ-8623-0403-CCC-AP.c4cc,100.102.189.53,Неизвестен
84:3d:c6:4e:0c:54,MSK-PPK-E-FL03_1-AP63,10.14.60.136,"Москва, Кутузовский просп., 32, Башня E, этаж 3"
28:ac:9e:52:69:d0,PKL-A-FL03-AP12,10.14.32.69,"г. Москва, Поклонная ул., д. 3, к. 1, Башня А, этаж 3"
4c:77:6d:61:7d:84,PKL-C-FL02-AP15,10.14.38.83,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 2"
f4:db:e6:f1:39:28,STV-RKC-xx-FLxx-APxx.3928,100.105.71.155,"г. Ставрополь, ул. Кулакова, дом 7"
2c:d0:2d:7b:e6:94,MSK-PPK-E-FL09_3-AP78,10.14.55.2,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
2c:d0:2d:7b:e0:94,MSK-PPK-E-FL09_4-AP57,10.14.54.139,"Москва, Кутузовский просп., 32, Башня E, этаж 9"
2c:d0:2d:a3:19:84,MSK-PPK-E-FL05_2-AP44,10.14.58.200,"Москва, Кутузовский просп., 32, Башня E, этаж 5"
